path,filename,label,phash,cluster,split
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (294).jpg,Malignant case (294).jpg,malignant,54aba8de713bdd0ccfee574573102917,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (295).jpg,Malignant case (295).jpg,malignant,b0ee5ba430bead55410d9be91074576e,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (296).jpg,Malignant case (296).jpg,malignant,e110ec70f07c9c7b3e00ea5221849685,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (297).jpg,Malignant case (297).jpg,malignant,d8358542f1c872907e02ae8b6bbe1e69,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (298).jpg,Malignant case (298).jpg,malignant,7f8d1fae8841682e79b5554a6e6729a8,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (299).jpg,Malignant case (299).jpg,malignant,bf9f08fb1cd26adb7fde146b14b2feeb,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (3).jpg,Malignant case (3).jpg,malignant,9404cbc13dafee46d7b86c07b389779a,16,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (30).jpg,Malignant case (30).jpg,malignant,a3a22c5cf4f2abc582480e81e71ca6ae,26,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (300).jpg,Malignant case (300).jpg,malignant,d346a33c531b18a1219bac6f9e0f0676,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (301).jpg,Malignant case (301).jpg,malignant,3e40c6a8213c243a75488b0d14be3f8d,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (302).jpg,Malignant case (302).jpg,malignant,bb4c2d4a1974bbe6242d237853e1e095,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (303).jpg,Malignant case (303).jpg,malignant,21e28d92a1b60ab3d905b30db4748357,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (304).jpg,Malignant case (304).jpg,malignant,103df20ddf7fa5b4ec5b7f333b898bc4,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (305).jpg,Malignant case (305).jpg,malignant,aedfddbaabac15c8078d3f0b34875035,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (306).jpg,Malignant case (306).jpg,malignant,cf7bc7d93ff6ce83ef08a83b340718f2,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (307).jpg,Malignant case (307).jpg,malignant,ba0a1d6e7fa47dd9370b76b4fb8a47f2,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (308).jpg,Malignant case (308).jpg,malignant,723aba68b7c5499083e1101f9761b8d1,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (309).jpg,Malignant case (309).jpg,malignant,b9c71c10f18a342c12eedddf52afe767,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (31).jpg,Malignant case (31).jpg,malignant,a339214ca1aeef10e390691da5b8edca,27,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (310).jpg,Malignant case (310).jpg,malignant,4a8bb1a3abe0aa3e2e25cfc113a6e033,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (311).jpg,Malignant case (311).jpg,malignant,0d323722e22d76f63fbef8d3bfb4a083,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (312).jpg,Malignant case (312).jpg,malignant,61df6d5b6eac8b5816014da206074e9c,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (313).jpg,Malignant case (313).jpg,malignant,67c910337596cf24ba38fead44b73ac3,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (314).jpg,Malignant case (314).jpg,malignant,87e4ecc26b69a8b74732670597580ce7,24,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (315).jpg,Malignant case (315).jpg,malignant,c35e0dd3c0bcad1a5141891f34246270,23,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (316).jpg,Malignant case (316).jpg,malignant,37b766601768820286cd8c61797dcc45,23,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (317).jpg,Malignant case (317).jpg,malignant,4f7bb60c22722c041fe7a4d9e80c163e,23,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (318).jpg,Malignant case (318).jpg,malignant,f01d5865d5c0aec69d22bce4a40b7d38,23,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (319).jpg,Malignant case (319).jpg,malignant,7095d0dd4205300c33255ce141cd21ef,23,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (32).jpg,Malignant case (32).jpg,malignant,a1859819d60800d78091ca5b4c012c84,27,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (320).jpg,Malignant case (320).jpg,malignant,ac8c6fb14d7fe26666907870bb762ae0,23,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (321).jpg,Malignant case (321).jpg,malignant,6e3af841b15060a2cad1d4efef2a4767,23,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (322).jpg,Malignant case (322).jpg,malignant,3b04568b7f576bf6aa779b2498216a19,23,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (323).jpg,Malignant case (323).jpg,malignant,d06cfa7dfc9b2971af4bf3c55f349efe,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (324).jpg,Malignant case (324).jpg,malignant,cc3cccceb1e5230b74c5324866f57fb8,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (325).jpg,Malignant case (325).jpg,malignant,c90e4e9e9569a7f826290dc6ad4cd6d9,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (326).jpg,Malignant case (326).jpg,malignant,56dde7c1af8fd872490e2888b4f44eab,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (327).jpg,Malignant case (327).jpg,malignant,e44e41401ccca997a739a15387248c59,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (328).jpg,Malignant case (328).jpg,malignant,3c6cdc58ae53605be2b4642c5bdd6398,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (329).jpg,Malignant case (329).jpg,malignant,6f84b0307ab140dff112ad6a5f975dd6,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (33).jpg,Malignant case (33).jpg,malignant,a2826d675a00c2c2ad67f893994727cf,27,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (330).jpg,Malignant case (330).jpg,malignant,92477466862ac4dcb8cbf4b951366d54,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (331).jpg,Malignant case (331).jpg,malignant,e261b2e3d45590809ada52a9afa8111e,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (332).jpg,Malignant case (332).jpg,malignant,7593a3b8de4997299595963d19be1cec,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (333).jpg,Malignant case (333).jpg,malignant,b8836cde310f428916235138a275affa,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (334).jpg,Malignant case (334).jpg,malignant,45211e033358dd6663b02234178770a1,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (335).jpg,Malignant case (335).jpg,malignant,73e23184717ed2226bf369455c8cf312,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (336).jpg,Malignant case (336).jpg,malignant,2b299d42d52121264f828aac5a007433,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (337).jpg,Malignant case (337).jpg,malignant,906ea2920bf1c9d5a34754c4c6eb1ee9,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (338).jpg,Malignant case (338).jpg,malignant,8db1ae8d4af742b51f9d657c6b7d0318,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (339).jpg,Malignant case (339).jpg,malignant,2e4cc57633cb5cebdb6de3e111c49362,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (34).jpg,Malignant case (34).jpg,malignant,40e59b50c390226f711dcd81882255f1,27,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (340).jpg,Malignant case (340).jpg,malignant,63fc5e78db81a38557b9b5aece885f6f,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (341).jpg,Malignant case (341).jpg,malignant,acb1c88eadc1171f13c2beaf9a0f041f,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (342).jpg,Malignant case (342).jpg,malignant,b308307cde592c1ca43c8aeab8045634,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (343).jpg,Malignant case (343).jpg,malignant,db15f69667318c7a54e9c2f78f570d21,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (344).jpg,Malignant case (344).jpg,malignant,c197fe602ecca4538e2647f0012a9fb1,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (345).jpg,Malignant case (345).jpg,malignant,8ffd1781aa45dc9b11184a4a884846fc,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (346).jpg,Malignant case (346).jpg,malignant,91482cd5f54f01916dee89c069ddc010,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (347).jpg,Malignant case (347).jpg,malignant,32ea52bb2a00d6af78d341782b55528f,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (348).jpg,Malignant case (348).jpg,malignant,055391ef03d3ed5e8fde1541bbbe2f06,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (349).jpg,Malignant case (349).jpg,malignant,70d8b27a4eadf274e2957e15a9a7584b,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (35).jpg,Malignant case (35).jpg,malignant,3240df0619afbdbd1c1ccd6616411389,27,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (350).jpg,Malignant case (350).jpg,malignant,656f2350a77af603cd241240104c205c,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (351).jpg,Malignant case (351).jpg,malignant,2ce9e345c18f02c43338d509f966a395,25,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (352).jpg,Malignant case (352).jpg,malignant,4b459b32b737c14e1d4f380f387d322a,28,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (353).jpg,Malignant case (353).jpg,malignant,8ca2033b635990657ee0f072191b5d55,28,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (354).jpg,Malignant case (354).jpg,malignant,1969e5aaa37b95fcb93a9315d3cf5f58,28,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (355).jpg,Malignant case (355).jpg,malignant,1be8ef86ca616ffe567584ae8ce2f49b,28,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (356).jpg,Malignant case (356).jpg,malignant,02099aab0b3b95d36fbb90a14b8596fd,29,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (357).jpg,Malignant case (357).jpg,malignant,43a0a36450950f564d2e23334c691470,29,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (358).jpg,Malignant case (358).jpg,malignant,64f4e5ed17a08fef36dc443229f8a7bf,29,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (359).jpg,Malignant case (359).jpg,malignant,2390ee7b7cefad21ce5d9f5f5ee9eeab,28,val
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (36).jpg,Malignant case (36).jpg,malignant,e4ef6a83eb2c54e90ff9c48d0f2c51cd,30,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (360).jpg,Malignant case (360).jpg,malignant,917d4de57592e2c4c242a8606927bce7,29,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (361).jpg,Malignant case (361).jpg,malignant,b8c2aed7676fec1f5a3008889ec1240c,29,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (362).jpg,Malignant case (362).jpg,malignant,89cdb6aac202365052bb086f033232a0,29,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (363).jpg,Malignant case (363).jpg,malignant,c2d4d81ef3762bcc327a4e22fbd32b8c,29,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (364).jpg,Malignant case (364).jpg,malignant,6a0717623d3630656c6e5370f62218fb,29,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (365).jpg,Malignant case (365).jpg,malignant,c10f1e7ea769f68d7ea6de2b884ac3d3,31,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (366).jpg,Malignant case (366).jpg,malignant,2a20feb5d34868aed03569ee7ea94885,31,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (367).jpg,Malignant case (367).jpg,malignant,a67cca1ab2b6e1b7a6d7da68f058b5fe,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (368).jpg,Malignant case (368).jpg,malignant,cc1cd3cee1b94067909cd8ce66f3b64f,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (369).jpg,Malignant case (369).jpg,malignant,fc3bf150ac08bd9a00b921a6d46834d5,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (37).jpg,Malignant case (37).jpg,malignant,b8b045d3bd9287025e946f2889384746,26,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (370).jpg,Malignant case (370).jpg,malignant,cfc7a06f36a1af43441508ca24a5a8dd,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (371).jpg,Malignant case (371).jpg,malignant,4bedc305a0d9c6fccc5c1fe68657fdf1,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (372).jpg,Malignant case (372).jpg,malignant,7760c4cd210fdb1cdaa52a05e0b6cb47,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (373).jpg,Malignant case (373).jpg,malignant,d9b983b1f6994b021160102455a71d41,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (374).jpg,Malignant case (374).jpg,malignant,c08a55304d5afe94399b8eff0bfdfa31,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (375).jpg,Malignant case (375).jpg,malignant,3165968e9b17c0026ba3b77b9ed1eb0c,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (376).jpg,Malignant case (376).jpg,malignant,ab07bdf50ac8f05042ea814ca044e9a1,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (377).jpg,Malignant case (377).jpg,malignant,e13d426023487628cc17613d51916fe4,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (378).jpg,Malignant case (378).jpg,malignant,b824d73e14a89f0470be3a3a2d8073c7,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (379).jpg,Malignant case (379).jpg,malignant,369176ec57377f8438076c87bb3b083c,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (38).jpg,Malignant case (38).jpg,malignant,4c3e3c38e5d9a7614c5b76580f1e6290,26,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (380).jpg,Malignant case (380).jpg,malignant,03536c7cf7336d7494e63d728e4e1a58,32,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (381).jpg,Malignant case (381).jpg,malignant,8bc9f9fd6e41b2b5d2dbeddb1be8cb37,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (382).jpg,Malignant case (382).jpg,malignant,0bec5a87b937c9f4c67e3160e6e71ddb,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (383).jpg,Malignant case (383).jpg,malignant,b83bac0617546c13930947ff323ab968,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (384).jpg,Malignant case (384).jpg,malignant,6d700622b82aea38e2834b939af8142f,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (385).jpg,Malignant case (385).jpg,malignant,57a8c075d670ffbdeace1e4483d2202e,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (386).jpg,Malignant case (386).jpg,malignant,8db5c8a37e63c7087af8875e35f51bdb,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (387).jpg,Malignant case (387).jpg,malignant,41bff9d123f8069c346e872ccdd52131,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (388).jpg,Malignant case (388).jpg,malignant,fd0c772ccde804d49f8e9f2771f15ad8,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (389).jpg,Malignant case (389).jpg,malignant,0741be43aa4012cef4a8ffcec191d5f0,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (39).jpg,Malignant case (39).jpg,malignant,a52668d91097db911e505255077e3981,26,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (390).jpg,Malignant case (390).jpg,malignant,02228a9737d44d421183ddc57e655478,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (391).jpg,Malignant case (391).jpg,malignant,1ef7c9a59e25d58290f730babd268656,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (392).jpg,Malignant case (392).jpg,malignant,e1696e025fa61f88f574e967fb66f00c,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (393).jpg,Malignant case (393).jpg,malignant,1844c54a97bac3e323e2880721cb0ca3,33,train
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (394).jpg,Malignant case (394).jpg,malignant,b2c7c3cef866707aa88be6e9b6590616,33,train
