path,filename,label,phash
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (35).jpg,Malignant case (35).jpg,cancer,cb634f280c18191517cbc051138b9098
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (350).jpg,Malignant case (350).jpg,cancer,dc70f3f83b6eac067ef543b41ef49900
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (351).jpg,Malignant case (351).jpg,cancer,9b2cf38eeb0e50cd316ffa4c266061c1
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (352).jpg,Malignant case (352).jpg,cancer,0a2e42dfd30600fe98ed87f4a7e86638
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (353).jpg,Malignant case (353).jpg,cancer,e2b467f06224cbbac8203c78976b6a0f
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (354).jpg,Malignant case (354).jpg,cancer,d955d3c1b1a6be3ee1632cfa035a60a8
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (355).jpg,Malignant case (355).jpg,cancer,29a0fcf639de7d6ff5ad1e7da8552ed6
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (356).jpg,Malignant case (356).jpg,cancer,2f54c17d203ef942a14204c207796f84
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (357).jpg,Malignant case (357).jpg,cancer,98be087f6d5749857c90ae11d7c635e8
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (358).jpg,Malignant case (358).jpg,cancer,f97185f11f0e96526168fb62195d21bc
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (359).jpg,Malignant case (359).jpg,cancer,8ccffd25bf68a4b2dbe007119dc678b3
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (36).jpg,Malignant case (36).jpg,cancer,3d14729c0b493e5f8356c08877c2c51b
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (360).jpg,Malignant case (360).jpg,cancer,ad8db225bf3278fc6a36fc569328dabe
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (361).jpg,Malignant case (361).jpg,cancer,00480db3de2082fe2324cb112bbafdb0
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (362).jpg,Malignant case (362).jpg,cancer,aa65e6b94df50a5518b45cac2fc30fad
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (363).jpg,Malignant case (363).jpg,cancer,e0f43d5ce23b14fa142b6b90cb28a8ad
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (364).jpg,Malignant case (364).jpg,cancer,2385b44b1a034961b99f0027b3b19e5d
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (365).jpg,Malignant case (365).jpg,cancer,00daf1a9a3499d73d54ce0c65284e58d
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (366).jpg,Malignant case (366).jpg,cancer,d02ce75b7f2074909b79a8ae078eec2c
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (367).jpg,Malignant case (367).jpg,cancer,3d3e6646b08605dcc6c96099a618b128
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (368).jpg,Malignant case (368).jpg,cancer,d666d0ca42a63e5e9f4c5c3390b90525
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (369).jpg,Malignant case (369).jpg,cancer,17a4e7687a23568ef056c8fc838f8aac
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (37).jpg,Malignant case (37).jpg,cancer,9dbff0cf081249536972087772ac6d22
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (370).jpg,Malignant case (370).jpg,cancer,136ff03bc652ae19f8c6daf08195655b
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (371).jpg,Malignant case (371).jpg,cancer,24c8829c958aafb8014ad2d279860795
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (372).jpg,Malignant case (372).jpg,cancer,cc1432be03494f8ebb8f54ab21dc5904
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (373).jpg,Malignant case (373).jpg,cancer,1602d3efa95cf98ca12619765568026a
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (374).jpg,Malignant case (374).jpg,cancer,f4600684434e471a96cf7f47049e9123
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (375).jpg,Malignant case (375).jpg,cancer,393d27e1495859d55e1620cac27771a6
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (376).jpg,Malignant case (376).jpg,cancer,49e6e1d02aa59d2a72730d9cbeee53d5
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (377).jpg,Malignant case (377).jpg,cancer,6ade4c2e7dbeb74fdbabaee062574ec8
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (378).jpg,Malignant case (378).jpg,cancer,850b5506a727980ea1c03df7b7c2ad31
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (379).jpg,Malignant case (379).jpg,cancer,d36060c36ccc344b2954c9b945d0ad89
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (38).jpg,Malignant case (38).jpg,cancer,377438d3fcbd49ac3f0b35f76dec4a23
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (380).jpg,Malignant case (380).jpg,cancer,53e7bb552c888b63f84eec16f95f2c89
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (381).jpg,Malignant case (381).jpg,cancer,c0a8aeeb9b5353cccdd76d73b99cb995
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (382).jpg,Malignant case (382).jpg,cancer,6d43ea1dc345581458be6a84c0db7c80
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (383).jpg,Malignant case (383).jpg,cancer,f993903e98f40411e733048c09493503
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (384).jpg,Malignant case (384).jpg,cancer,a6c4a262b88c1abbffdc2b190b46b6a3
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (385).jpg,Malignant case (385).jpg,cancer,a47c097d34535586af8424a3187fe35f
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (386).jpg,Malignant case (386).jpg,cancer,d4984531c8d8999df7aa640488a213c9
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (387).jpg,Malignant case (387).jpg,cancer,8abb8b90b1932463be76140d01ba4fb0
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (388).jpg,Malignant case (388).jpg,cancer,a7a344950953d2e0556778ff9c58dcfa
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (389).jpg,Malignant case (389).jpg,cancer,afc4f43b4939f2d0d66b88854bbea144
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (39).jpg,Malignant case (39).jpg,cancer,c1c4b4edb1244c4fea819effbdc39609
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (390).jpg,Malignant case (390).jpg,cancer,c608234a365578749322b5aa1dd4066f
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (391).jpg,Malignant case (391).jpg,cancer,6c5cb77d830f4d8e23ef4294e60a7d86
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (392).jpg,Malignant case (392).jpg,cancer,b903ad73bfb7265ade51d3ae8d2d9f8f
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (393).jpg,Malignant case (393).jpg,cancer,d401737940a4566655dc06b5e1c03518
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (394).jpg,Malignant case (394).jpg,cancer,3ccb5d6fe079f9c98d1f27ddc38571e5
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (395).jpg,Malignant case (395).jpg,cancer,990b83478d2666cd9f6aa8886af9363e
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (396).jpg,Malignant case (396).jpg,cancer,d9314ac765f0319feb0cd20e1291afc2
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (397).jpg,Malignant case (397).jpg,cancer,fefe95fe356a2422150f068841979ec3
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (398).jpg,Malignant case (398).jpg,cancer,2824f83c12f58ad9a71328824a53bcd9
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (399).jpg,Malignant case (399).jpg,cancer,59745c55b8f20966459f500ae328bd36
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (4).jpg,Malignant case (4).jpg,cancer,58236354d10b140b9e0ef804c0addf0d
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (40).jpg,Malignant case (40).jpg,cancer,cb8c89761325bb9995a52d715cf85778
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (400).jpg,Malignant case (400).jpg,cancer,cf1792e4ce79e9c15cf73602b3afa82d
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (401).jpg,Malignant case (401).jpg,cancer,2338cb7ae492dbc31e36d01c0663ee7a
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (402).jpg,Malignant case (402).jpg,cancer,749cd27979940512be6068a0c5055c68
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (403).jpg,Malignant case (403).jpg,cancer,e6672a00b2ada9e845f382f01b260838
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (404).jpg,Malignant case (404).jpg,cancer,2f12382cf62969a3aae0ae50cce47dad
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (405).jpg,Malignant case (405).jpg,cancer,c386bedccc1fed8c08edf8bd6b3bdb1b
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (406).jpg,Malignant case (406).jpg,cancer,1b0a8927798d56e82573a5d8f9962b05
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (407).jpg,Malignant case (407).jpg,cancer,f78316381aedc241afab5f162721447e
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (408).jpg,Malignant case (408).jpg,cancer,ab9870e28179260e6286a11eed06b942
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (409).jpg,Malignant case (409).jpg,cancer,ba3e18975a274dd9f3962fa98825da69
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (41).jpg,Malignant case (41).jpg,cancer,31aae63ee37bbeb37a95baafc18714b4
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (410).jpg,Malignant case (410).jpg,cancer,bbbf66ed7e04793be81a404b8a1245a2
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (411).jpg,Malignant case (411).jpg,cancer,3104ba894237ee498d2e9c6a7f4c8289
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (412).jpg,Malignant case (412).jpg,cancer,90eac10f660263c86c1fb7c4784af4c7
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (413).jpg,Malignant case (413).jpg,cancer,670f81d31291dd19547cb3575167d06d
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (414).jpg,Malignant case (414).jpg,cancer,a5a2b2171100b2311d56265f5c30f505
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (415).jpg,Malignant case (415).jpg,cancer,e91fba55868c7c27ae5da23256974402
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (416).jpg,Malignant case (416).jpg,cancer,4d202624b289cc0921452a40bf7159e5
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (417).jpg,Malignant case (417).jpg,cancer,1e75de304f40c4c3d3bc98a36d3436e9
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (418).jpg,Malignant case (418).jpg,cancer,0ccc6bc7a57e0ef2da4ed7c2a30efa4a
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (419).jpg,Malignant case (419).jpg,cancer,ee3f06ff068ff0b770af7e1e3ee09cd7
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (42).jpg,Malignant case (42).jpg,cancer,dc59164267b824d80a60a1f0364ad29a
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (420).jpg,Malignant case (420).jpg,cancer,ec43c1dbf1c87ffd00ed12fa03650279
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (421).jpg,Malignant case (421).jpg,cancer,4074d1f5e654d48e7579bf74ea6cdc9d
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (422).jpg,Malignant case (422).jpg,cancer,ce1ddc7374db9cc5c678766a692dd0ce
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (423).jpg,Malignant case (423).jpg,cancer,9a1df96d0b45a75d6599739cbb609282
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (424).jpg,Malignant case (424).jpg,cancer,7fe7e678924c85c747461ec4c45d9614
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (425).jpg,Malignant case (425).jpg,cancer,82c412b19526652eb6656c86be0cb762
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (426).jpg,Malignant case (426).jpg,cancer,fb12ad4b1a7eb5f44cd0d86686f436f8
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (427).jpg,Malignant case (427).jpg,cancer,f06ef3613473a22b495d6bbefa999bab
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (428).jpg,Malignant case (428).jpg,cancer,974e296a8376e0b8bf8db1bfb66f20ae
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (429).jpg,Malignant case (429).jpg,cancer,73f383ebc3789e7be01886921ab7280f
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (43).jpg,Malignant case (43).jpg,cancer,e0b596424d1d6b6b8f6770709dd6707a
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (430).jpg,Malignant case (430).jpg,cancer,cf4cb6c45baa8a2e2a279b4edb18afe0
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (431).jpg,Malignant case (431).jpg,cancer,7bb9b24f3446983808cde2aca7e9874c
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (432).jpg,Malignant case (432).jpg,cancer,9d2d9f526c9fc7d9ec0c1e7087ccbac8
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (433).jpg,Malignant case (433).jpg,cancer,e02f14fb29f1ad3b1bf6cd553c23dbbe
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (434).jpg,Malignant case (434).jpg,cancer,99f190e1bd532bc724eab5bf2765ad5d
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (435).jpg,Malignant case (435).jpg,cancer,34f14870fd7a209ad9239abd2f357745
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (436).jpg,Malignant case (436).jpg,cancer,056fde5135e43b8360aa80b107077239
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (437).jpg,Malignant case (437).jpg,cancer,844abde85d38380cad026643df7fe31e
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (438).jpg,Malignant case (438).jpg,cancer,995bdbb3a4d960b3600311eb9b68bb37
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (439).jpg,Malignant case (439).jpg,cancer,67bdc390383cd7916257e9e18e1106d7
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (44).jpg,Malignant case (44).jpg,cancer,e57218442b821337d9f09323fca484cc
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (440).jpg,Malignant case (440).jpg,cancer,9e607abe52948d20172ff6ce4f4187ec
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (441).jpg,Malignant case (441).jpg,cancer,0aa40e930f5f5c1175228a574998f6c9
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (442).jpg,Malignant case (442).jpg,cancer,33b7ebc75d72bafda9b5b963b5483fbf
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (443).jpg,Malignant case (443).jpg,cancer,289c224d6a12f352f8c92cadd61cbdff
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (444).jpg,Malignant case (444).jpg,cancer,7f8d70820f7fd402369b9161080e6bff
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (445).jpg,Malignant case (445).jpg,cancer,ce42982b5eb8c56bcef18b4f54b71d72
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (446).jpg,Malignant case (446).jpg,cancer,6aeb53e99b90f950aa6dc34a4be7ee79
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (447).jpg,Malignant case (447).jpg,cancer,306f80f24867974bd1ed95cbe96236ab
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (448).jpg,Malignant case (448).jpg,cancer,fa51e1a86ebbf0ac7e606e79e8ea7712
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (449).jpg,Malignant case (449).jpg,cancer,efe8beb62af00352ec98ac27710472c1
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (45).jpg,Malignant case (45).jpg,cancer,ea3bc109ee9b87461de2e08571170280
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (450).jpg,Malignant case (450).jpg,cancer,f6f7f7da4c56172a8fd991b7fa5bba64
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (451).jpg,Malignant case (451).jpg,cancer,6c77b8cbd2d249c51db3dcba8143a34a
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (452).jpg,Malignant case (452).jpg,cancer,ad6c1a4db1792bb4d51eab76c50a5290
D:\skripsi\dataset_external\iqothnccd\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (453).jpg,Malignant case (453).jpg,cancer,aeb826bc72a00b574ab0fbad5bd49b5e
