path,canonical_label,split_group,source_dataset,label_origin,true_label,pred_label,pred_confidence
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.897279226481700053115245043064.png,Malignant,LIDC::LIDC-IDRI-0833,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.7451847791671754
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549.png,Malignant,LIDC::LIDC-IDRI-0501,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6344204902648927
D:\skripsi\Dataset\lidc-idri-images-full\Malignant\1.3.6.1.4.1.14519.5.2.1.6279.6001.957384617596077920906744920611.png,Malignant,LIDC::LIDC-IDRI-0320,LIDC-IDRI,radiolog+patologi,Malignant,Benign,0.6771409451961516
D:\skripsi\Dataset\lidc-idri-images-full\Normal\1.3.6.1.4.1.14519.5.2.1.6279.6001.111017101339429664883879536171.png,Normal,LIDC::LIDC-IDRI-0760,LIDC-IDRI,radiolog+patologi,Normal,Malignant,0.46685382723808294
D:\skripsi\Dataset\lidc-idri-images-full\Normal\1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493.png,Normal,LIDC::LIDC-IDRI-0316,LIDC-IDRI,radiolog+patologi,Normal,Benign,0.5761675715446473
D:\skripsi\Dataset\lidc-idri-images-full\Normal\1.3.6.1.4.1.14519.5.2.1.6279.6001.187803155574314810830688534991.png,Normal,LIDC::LIDC-IDRI-0992,LIDC-IDRI,radiolog+patologi,Normal,Malignant,0.534115868806839
D:\skripsi\Dataset\lidc-idri-images-full\Normal\1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565.png,Normal,LIDC::LIDC-IDRI-0224,LIDC-IDRI,radiolog+patologi,Normal,Benign,0.6077013492584229
D:\skripsi\Dataset\lidc-idri-images-full\Normal\1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256.png,Normal,LIDC::LIDC-IDRI-0322,LIDC-IDRI,radiolog+patologi,Normal,Benign,0.7154289722442627
D:\skripsi\Dataset\lidc-idri-images-full\Normal\1.3.6.1.4.1.14519.5.2.1.6279.6001.210837812047373739447725050963.png,Normal,LIDC::LIDC-IDRI-0885,LIDC-IDRI,radiolog+patologi,Normal,Benign,0.8208884954452514
D:\skripsi\Dataset\lidc-idri-images-full\Normal\1.3.6.1.4.1.14519.5.2.1.6279.6001.253283426904813468115158375647.png,Normal,LIDC::LIDC-IDRI-0934,LIDC-IDRI,radiolog+patologi,Normal,Benign,0.48462282419204716
D:\skripsi\Dataset\lidc-idri-images-full\Normal\1.3.6.1.4.1.14519.5.2.1.6279.6001.272259794130271010519952623746.png,Normal,LIDC::LIDC-IDRI-0564,LIDC-IDRI,radiolog+patologi,Normal,Benign,0.8559323072433472
D:\skripsi\Dataset\lidc-idri-images-full\Normal\1.3.6.1.4.1.14519.5.2.1.6279.6001.286627485198831346082954437212.png,Normal,LIDC::LIDC-IDRI-0623,LIDC-IDRI,radiolog+patologi,Normal,Malignant,0.39936487674713134
